Region,OperatingSystem,InstanceType,OnDemand
us-east-2,Linux/UNIX (Amazon VPC),c5ad.large,0.086
us-east-2,Linux/UNIX (Amazon VPC),c6gn.16xlarge,2.7648
us-east-2,Linux/UNIX (Amazon VPC),i3.xlarge,0.312
us-east-2,Linux/UNIX (Amazon VPC),m5a.12xlarge,2.064
us-east-2,Linux/UNIX (Amazon VPC),g4ad.8xlarge,1.734
us-east-2,Linux/UNIX (Amazon VPC),d2.8xlarge,5.52
us-east-2,Linux/UNIX (Amazon VPC),x2gd.16xlarge,5.344
us-east-2,Linux/UNIX (Amazon VPC),x2gd.8xlarge,2.672
us-east-2,Linux/UNIX (Amazon VPC),c6gd.medium,0.0384
us-east-2,Linux/UNIX (Amazon VPC),m5d.metal,5.424
us-east-2,Linux/UNIX (Amazon VPC),x1.32xlarge,13.338
us-east-2,Linux/UNIX (Amazon VPC),a1.metal,0.408
us-east-2,Linux/UNIX (Amazon VPC),t3.xlarge,0.1664
us-east-2,Linux/UNIX (Amazon VPC),c5a.12xlarge,1.848
us-east-2,Linux/UNIX (Amazon VPC),c6gd.16xlarge,2.4576
us-east-2,Linux/UNIX (Amazon VPC),c6g.2xlarge,0.272
us-east-2,Linux/UNIX (Amazon VPC),d3.8xlarge,3.99552
us-east-2,Linux/UNIX (Amazon VPC),m5a.2xlarge,0.344
us-east-2,Linux/UNIX (Amazon VPC),r6gd.medium,0.0576
us-east-2,Linux/UNIX (Amazon VPC),r5a.8xlarge,1.808
us-east-2,Linux/UNIX (Amazon VPC),t2.micro,0.0116
us-east-2,Linux/UNIX (Amazon VPC),t4g.nano,0.0042
us-east-2,Linux/UNIX (Amazon VPC),r5n.12xlarge,3.576
us-east-2,Linux/UNIX (Amazon VPC),r5n.large,0.149
us-east-2,Linux/UNIX (Amazon VPC),c6gn.2xlarge,0.3456
us-east-2,Linux/UNIX (Amazon VPC),m5.16xlarge,3.072
us-east-2,Linux/UNIX (Amazon VPC),m5a.4xlarge,0.688
us-east-2,Linux/UNIX (Amazon VPC),a1.large,0.051
us-east-2,Linux/UNIX (Amazon VPC),x2gd.large,0.167
us-east-2,Linux/UNIX (Amazon VPC),c5ad.xlarge,0.172
us-east-2,Linux/UNIX (Amazon VPC),d3.xlarge,0.499
us-east-2,Linux/UNIX (Amazon VPC),t4g.micro,0.0084
us-east-2,Linux/UNIX (Amazon VPC),c6g.medium,0.034
us-east-2,Linux/UNIX (Amazon VPC),r6gd.metal,3.6864
us-east-2,Linux/UNIX (Amazon VPC),m5n.xlarge,0.238
us-east-2,Linux/UNIX (Amazon VPC),m4.4xlarge,0.8
us-east-2,Linux/UNIX (Amazon VPC),i2.8xlarge,6.82
us-east-2,Linux/UNIX (Amazon VPC),t3.large,0.0832
us-east-2,Linux/UNIX (Amazon VPC),m4.xlarge,0.2
us-east-2,Linux/UNIX (Amazon VPC),a1.medium,0.0255
us-east-2,Linux/UNIX (Amazon VPC),c5a.16xlarge,2.464
us-east-2,Linux/UNIX (Amazon VPC),r5b.2xlarge,0.596
us-east-2,Linux/UNIX (Amazon VPC),r5n.2xlarge,0.596
us-east-2,Linux/UNIX (Amazon VPC),inf1.2xlarge,0.362
us-east-2,Linux/UNIX (Amazon VPC),x2gd.medium,0.0835
us-east-2,Linux/UNIX (Amazon VPC),r6g.8xlarge,1.6128
us-east-2,Linux/UNIX (Amazon VPC),r6gd.8xlarge,1.8432
us-east-2,Linux/UNIX (Amazon VPC),r5n.24xlarge,7.152
us-east-2,Linux/UNIX (Amazon VPC),r6g.metal,3.2256
us-east-2,Linux/UNIX (Amazon VPC),c5d.9xlarge,1.728
us-east-2,Linux/UNIX (Amazon VPC),i3.large,0.156
us-east-2,Linux/UNIX (Amazon VPC),c6g.metal,2.176
us-east-2,Linux/UNIX (Amazon VPC),r5.xlarge,0.252
us-east-2,Linux/UNIX (Amazon VPC),p3.8xlarge,12.24
us-east-2,Linux/UNIX (Amazon VPC),t3.micro,0.0104
us-east-2,Linux/UNIX (Amazon VPC),m5n.metal,5.712
us-east-2,Linux/UNIX (Amazon VPC),m6g.2xlarge,0.308
us-east-2,Linux/UNIX (Amazon VPC),t2.nano,0.0058
us-east-2,Linux/UNIX (Amazon VPC),r5a.12xlarge,2.712
us-east-2,Linux/UNIX (Amazon VPC),m5n.8xlarge,1.904
us-east-2,Linux/UNIX (Amazon VPC),c5d.18xlarge,3.456
us-east-2,Linux/UNIX (Amazon VPC),c4.8xlarge,1.591
us-east-2,Linux/UNIX (Amazon VPC),g3.4xlarge,1.14
us-east-2,Linux/UNIX (Amazon VPC),c5ad.2xlarge,0.344
us-east-2,Linux/UNIX (Amazon VPC),m6gd.medium,0.0452
us-east-2,Linux/UNIX (Amazon VPC),g4dn.8xlarge,2.176
us-east-2,Linux/UNIX (Amazon VPC),m6g.medium,0.0385
us-east-2,Linux/UNIX (Amazon VPC),r5dn.16xlarge,5.344
us-east-2,Linux/UNIX (Amazon VPC),x1e.32xlarge,26.688
us-east-2,Linux/UNIX (Amazon VPC),c6gd.large,0.0768
us-east-2,Linux/UNIX (Amazon VPC),r6g.12xlarge,2.4192
us-east-2,Linux/UNIX (Amazon VPC),m5d.12xlarge,2.712
us-east-2,Linux/UNIX (Amazon VPC),h1.8xlarge,1.872
us-east-2,Linux/UNIX (Amazon VPC),p3.16xlarge,24.48
us-east-2,Linux/UNIX (Amazon VPC),r3.4xlarge,1.328
us-east-2,Linux/UNIX (Amazon VPC),m5n.2xlarge,0.476
us-east-2,Linux/UNIX (Amazon VPC),h1.2xlarge,0.468
us-east-2,Linux/UNIX (Amazon VPC),c4.2xlarge,0.398
us-east-2,Linux/UNIX (Amazon VPC),p2.xlarge,0.9
us-east-2,Linux/UNIX (Amazon VPC),m5n.12xlarge,2.856
us-east-2,Linux/UNIX (Amazon VPC),c5a.large,0.077
us-east-2,Linux/UNIX (Amazon VPC),r5.24xlarge,6.048
us-east-2,Linux/UNIX (Amazon VPC),m5zn.3xlarge,0.991
us-east-2,Linux/UNIX (Amazon VPC),r5.2xlarge,0.504
us-east-2,Linux/UNIX (Amazon VPC),t3a.2xlarge,0.3008
us-east-2,Linux/UNIX (Amazon VPC),i3.4xlarge,1.248
us-east-2,Linux/UNIX (Amazon VPC),r5dn.24xlarge,8.016
us-east-2,Linux/UNIX (Amazon VPC),r6gd.12xlarge,2.7648
us-east-2,Linux/UNIX (Amazon VPC),c6g.16xlarge,2.176
us-east-2,Linux/UNIX (Amazon VPC),g4dn.metal,7.824
us-east-2,Linux/UNIX (Amazon VPC),c5ad.16xlarge,2.752
us-east-2,Linux/UNIX (Amazon VPC),c5.large,0.085
us-east-2,Linux/UNIX (Amazon VPC),r6gd.16xlarge,3.6864
us-east-2,Linux/UNIX (Amazon VPC),x1e.xlarge,0.834
us-east-2,Linux/UNIX (Amazon VPC),m5zn.2xlarge,0.6607
us-east-2,Linux/UNIX (Amazon VPC),m5.metal,4.608
us-east-2,Linux/UNIX (Amazon VPC),c5n.large,0.108
us-east-2,Linux/UNIX (Amazon VPC),t3.2xlarge,0.3328
us-east-2,Linux/UNIX (Amazon VPC),i2.2xlarge,1.705
us-east-2,Linux/UNIX (Amazon VPC),z1d.3xlarge,1.116
us-east-2,Linux/UNIX (Amazon VPC),d2.2xlarge,1.38
us-east-2,Linux/UNIX (Amazon VPC),t4g.large,0.0672
us-east-2,Linux/UNIX (Amazon VPC),m5dn.8xlarge,2.176
us-east-2,Linux/UNIX (Amazon VPC),r5dn.8xlarge,2.672
us-east-2,Linux/UNIX (Amazon VPC),d2.4xlarge,2.76
us-east-2,Linux/UNIX (Amazon VPC),m6gd.8xlarge,1.4464
us-east-2,Linux/UNIX (Amazon VPC),r5a.large,0.113
us-east-2,Linux/UNIX (Amazon VPC),m5a.16xlarge,2.752
us-east-2,Linux/UNIX (Amazon VPC),m4.large,0.1
us-east-2,Linux/UNIX (Amazon VPC),c6gd.12xlarge,1.8432
us-east-2,Linux/UNIX (Amazon VPC),m5ad.8xlarge,1.648
us-east-2,Linux/UNIX (Amazon VPC),r5a.2xlarge,0.452
us-east-2,Linux/UNIX (Amazon VPC),m5d.4xlarge,0.904
us-east-2,Linux/UNIX (Amazon VPC),m6g.8xlarge,1.232
